,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio
21088,United States of America,USA,17/06/2021,314969386,175867860,147758585,307,333575672,52.72202824
21089,United States of America,USA,18/06/2021,316048776,176290249,148459003,330,333575672,52.84865288
21090,United States of America,USA,19/06/2021,317117797,176737141,149125164,268,333575672,52.98262309
21091,United States of America,USA,20/06/2021,317966408,177088290,149667646,229,333575672,53.08789125
21092,United States of America,USA,21/06/2021,318576441,177342954,150046006,209,333575672,53.16423495
21093,United States of America,USA,22/06/2021,319223844,177635067,150424675,194,333575672,53.25180519
21094,United States of America,USA,23/06/2021,319872053,177948892,150787303,273,333575672,53.34588429
21095,United States of America,USA,24/06/2021,320687205,178331677,151252034,292,333575672,53.46063636
21096,United States of America,USA,25/06/2021,321199379,178491147,151615554,311,333575672,53.50844261
21097,United States of America,USA,26/06/2021,322123103,178873816,152184243,256,333575672,53.6231599
21098,United States of America,USA,27/06/2021,323327328,179261269,153028665,328,333575672,53.73931136
21099,United States of America,USA,28/06/2021,324414371,179615165,153776118,192,333575672,53.84540303
21100,United States of America,USA,29/06/2021,325152847,179940202,154199664,144,333575672,53.94284329
21101,United States of America,USA,30/06/2021,326521526,180674739,154884686,207,333575672,54.1630443
21102,United States of America,USA,01/07/2021,328152304,181339416,155884601,273,333575672,54.36230254
21103,United States of America,USA,02/07/2021,328809470,181650678,156255896,246,333575672,54.4556133
21104,United States of America,USA,03/07/2021,329970551,182109860,156982549,219,333575672,54.59326782
21105,United States of America,USA,04/07/2021,330604253,182412776,157323738,271,333575672,54.6840766
21106,United States of America,USA,06/07/2021,331214347,182714064,157636088,135,333575672,54.77439734
21107,United States of America,USA,07/07/2021,331651464,182896080,157908171,140,333575672,54.82896247
21108,United States of America,USA,08/07/2021,332345797,183237046,158287566,205,333575672,54.93117795
21109,United States of America,USA,09/07/2021,332966409,183542871,158629431,240,333575672,55.0228588
21110,United States of America,USA,10/07/2021,333565404,183836917,158954417,199,333575672,55.11100852
21111,United States of America,USA,11/07/2021,334151648,184132768,159266536,271,333575672,55.19969934
21112,United States of America,USA,12/07/2021,334600770,184365333,159499224,154,333575672,55.26941815
21113,United States of America,USA,13/07/2021,334942236,184543821,159675163,144,333575672,55.32292565
21114,United States of America,USA,14/07/2021,335487779,184835149,160126516,230,333575672,55.41026055
21115,United States of America,USA,15/07/2021,336054953,185135757,160408538,337,333575672,55.50037744
21116,United States of America,USA,16/07/2021,336604158,185424899,160686378,314,333575672,55.58705702
21117,United States of America,USA,17/07/2021,337239448,185765452,160994035,305,333575672,55.6891487
21118,United States of America,USA,18/07/2021,337740358,186038501,161232483,303,333575672,55.77100389
21119,United States of America,USA,19/07/2021,338247434,186317651,161473715,197,333575672,55.85468805
21120,United States of America,USA,20/07/2021,338491374,186474836,161631676,168,333575672,55.90180929
21121,United States of America,USA,21/07/2021,339102867,186819440,161895045,263,333575672,56.00511539
21122,United States of America,USA,22/07/2021,339763765,187216168,162174165,319,333575672,56.12404732
21123,United States of America,USA,23/07/2021,340363922,187579557,162435276,399,333575672,56.23298482
21124,United States of America,USA,24/07/2021,341039972,187982826,162725812,330,333575672,56.35387763
21125,United States of America,USA,25/07/2021,341818968,188472188,163025726,386,333575672,56.50057957
21126,United States of America,USA,26/07/2021,342212051,188729282,163173366,313,333575672,56.57765174
21127,United States of America,USA,27/07/2021,342607540,188996475,163312474,281,333575672,56.65775141
21128,United States of America,USA,28/07/2021,343361524,189494180,163588042,386,333575672,56.80695444
21129,United States of America,USA,29/07/2021,344071595,189945907,163868916,513,333575672,56.94237408
21130,United States of America,USA,30/07/2021,344928514,190509183,164184080,458,333575672,57.11123412
21131,United States of America,USA,31/07/2021,345640466,190982149,164446964,486,333575672,57.25302084
21132,United States of America,USA,01/08/2021,346456669,191498983,164757423,650,333575672,57.4079584
21133,United States of America,USA,02/08/2021,346924345,191818585,164919666,430,333575672,57.50376934
21134,United States of America,USA,03/08/2021,347377149,192120576,165081416,404,333575672,57.59430082
21135,United States of America,USA,04/08/2021,348102478,192614017,165334987,564,333575672,57.74222558
21136,United States of America,USA,05/08/2021,348966419,193199353,165637566,721,333575672,57.91769881
21137,United States of America,USA,06/08/2021,349787479,193764457,165918256,733,333575672,58.08710684
21138,United States of America,USA,07/08/2021,350627188,194346486,166203176,734,333575672,58.26158869
21139,United States of America,USA,08/08/2021,351400930,194866738,166477481,816,333575672,58.41755091
21140,United States of America,USA,09/08/2021,351933175,195222906,166654374,672,333575672,58.52432368
21141,United States of America,USA,10/08/2021,352550944,195646711,166861912,586,333575672,58.65137281
21142,United States of America,USA,11/08/2021,353205544,196077952,167105507,796,333575672,58.78065113
21143,United States of America,USA,12/08/2021,353859894,196505543,167354729,1000,333575672,58.90883523
21144,United States of America,USA,13/08/2021,354777950,197081471,167699170,1009,333575672,59.08148811
21145,United States of America,USA,14/08/2021,355768825,197685048,168090925,1001,333575672,59.26242967
21146,United States of America,USA,15/08/2021,356433665,198088722,168362058,1164,333575672,59.38344389
21147,United States of America,USA,16/08/2021,357292057,198595349,168689357,877,333575672,59.53532157
21148,United States of America,USA,17/08/2021,357894995,198929642,168897604,778,333575672,59.63553661
21149,United States of America,USA,18/08/2021,358599835,199325940,169186268,906,333575672,59.75433964
21150,United States of America,USA,19/08/2021,359623380,199887548,169592873,1240,333575672,59.92269964
21151,United States of America,USA,20/08/2021,360634287,200421787,169998983,1496,333575672,60.0828549
21152,United States of America,USA,21/08/2021,361684564,200947556,170406785,1340,333575672,60.24047101
21153,United States of America,USA,22/08/2021,362657771,201425785,170821621,1497,333575672,60.38383549
21154,United States of America,USA,23/08/2021,363267789,201718587,171088954,1157,333575672,60.47161227
21155,United States of America,USA,24/08/2021,363915792,202041893,171367657,918,333575672,60.56853361
21156,United States of America,USA,25/08/2021,364842701,202500853,171773370,1296,333575672,60.70612158
21157,United States of America,USA,26/08/2021,365767674,202961676,172171009,1661,333575672,60.84426804
21158,United States of America,USA,27/08/2021,366838484,203475192,172646952,1669,333575672,60.99821092
21159,United States of America,USA,28/08/2021,367911870,203992008,173101292,1726,333575672,61.15314309
21160,United States of America,USA,29/08/2021,368863734,204435968,173520211,1818,333575672,61.28623433
21161,United States of America,USA,30/08/2021,369556911,204742648,173832202,1401,333575672,61.37817149
21162,United States of America,USA,31/08/2021,370212027,205026070,174121529,1234,333575672,61.46313632
21163,United States of America,USA,01/09/2021,371280129,205527578,174600017,1383,333575672,61.61347941
21164,United States of America,USA,02/09/2021,372116617,205911640,174973937,1777,333575672,61.72861431
21165,United States of America,USA,03/09/2021,373516809,206461869,175538025,1924,333575672,61.89356309
21166,United States of America,USA,04/09/2021,374488924,206908710,175968266,1926,333575672,62.027518
21167,United States of America,USA,07/09/2021,375995378,207589611,176659496,1285,333575672,62.2316399
21168,United States of America,USA,08/09/2021,376955132,208024209,177104652,1175,333575672,62.36192458
21169,United States of America,USA,09/09/2021,377622065,208305270,177433044,1690,333575672,62.44618163
21170,United States of America,USA,10/09/2021,378569717,208704230,177899458,2077,333575672,62.56578267
21171,United States of America,USA,11/09/2021,379472220,209099300,178328389,2067,333575672,62.68421757
21172,United States of America,USA,12/09/2021,380241903,209437152,178692875,2215,333575672,62.78549954
21173,United States of America,USA,13/09/2021,380831725,209701005,178982950,1560,333575672,62.86459793
21174,United States of America,USA,14/09/2021,381453265,209982936,179289983,1278,333575672,62.94911579
21175,United States of America,USA,15/09/2021,382294795,210361099,179695287,1405,333575672,63.06248227
21176,United States of America,USA,16/09/2021,383038403,210700361,180086143,2278,333575672,63.16418693
21177,United States of America,USA,17/09/2021,383994877,211097597,180572171,2202,333575672,63.28327115
21178,United States of America,USA,18/09/2021,384911290,211489242,181035022,1955,333575672,63.40067929
21179,United States of America,USA,19/09/2021,385586012,211776515,181382976,2130,333575672,63.48679858
21180,United States of America,USA,20/09/2021,386237881,212035328,181728072,1498,333575672,63.56438607
21181,United States of America,USA,21/09/2021,386780816,212255202,182012343,1223,333575672,63.63030035
21182,United States of America,USA,22/09/2021,387493716,212545360,182387840,1376,333575672,63.71728451
21183,United States of America,USA,23/09/2021,387821704,212564346,182587334,2209,333575672,63.72297618
21184,United States of America,USA,24/09/2021,388567109,212861380,182958696,2074,333575672,63.81202164
21185,United States of America,USA,25/09/2021,389372689,213177462,183353326,1962,333575672,63.90677735
21186,United States of America,USA,26/09/2021,390114328,213456787,183670870,2245,333575672,63.99051397
21187,United States of America,USA,27/09/2021,390664923,213657193,183888907,1378,333575672,64.05059209
21188,United States of America,USA,29/09/2021,391992662,214043376,184335263,1748,333575672,64.16636283
21189,United States of America,USA,30/09/2021,392909995,214332261,184601450,2003,333575672,64.25296537
21190,United States of America,USA,01/10/2021,393756866,214597690,184852416,2091,333575672,64.33253622
21191,United States of America,USA,02/10/2021,394690283,214870696,185143698,1741,333575672,64.41437852
21192,United States of America,USA,03/10/2021,395934825,215233625,185492579,2007,333575672,64.52317812
21193,United States of America,USA,04/10/2021,396919564,215502382,185788098,1161,333575672,64.60374664
21194,United States of America,USA,05/10/2021,397718055,215737487,186060146,924,333575672,64.6742269
21195,United States of America,USA,06/10/2021,398675414,216012495,186385751,1087,333575672,64.75666937
21196,United States of America,USA,07/10/2021,399552444,216268034,186618184,1938,333575672,64.83327537
21197,United States of America,USA,08/10/2021,400669422,216573911,186917921,1868,333575672,64.92497181
21198,United States of America,USA,09/10/2021,401819240,216889814,187215471,1476,333575672,65.01967386
21199,United States of America,USA,12/10/2021,403576826,217403897,187714829,1002,333575672,65.17378671
21200,United States of America,USA,13/10/2021,404371247,217627490,187937559,690,333575672,65.24081588
21201,United States of America,USA,14/10/2021,405444558,217953275,188281747,1813,333575672,65.33848038
21202,United States of America,USA,15/10/2021,406570875,218318056,188655196,1757,333575672,65.44783518
21203,United States of America,USA,16/10/2021,407446961,218562924,188902483,1418,333575672,65.52124221
21204,United States of America,USA,17/10/2021,408265959,218805579,189141481,1739,333575672,65.59398582
21205,United States of America,USA,18/10/2021,408797942,218973123,189292559,759,333575672,65.64421251
21206,United States of America,USA,19/10/2021,409438987,219161368,189487793,623,333575672,65.70064498
21207,United States of America,USA,20/10/2021,410189737,219381466,189709710,2001,333575672,65.76662641
21208,United States of America,USA,21/10/2021,411010650,219624445,189924447,1792,333575672,65.83946715
21209,United States of America,USA,22/10/2021,411963025,219900525,190179553,1621,333575672,65.92223098
21210,United States of America,USA,23/10/2021,412856169,220145796,190402262,1409,333575672,65.99575883
21211,United States of America,USA,24/10/2021,413645478,220351217,190578704,1902,333575672,66.05734036
21212,United States of America,USA,25/10/2021,414302192,220519217,190699790,765,333575672,66.10770374
21213,United States of America,USA,26/10/2021,415012026,220648845,190793100,167,333575672,66.14656389
21214,Uruguay,URY,29/03/2021,576922,559674,17248,26,3489011,16.04105003
21215,Uruguay,URY,30/03/2021,629008,597810,31198,14,3489011,17.13408184
21216,Uruguay,URY,31/03/2021,686892,635362,51530,13,3489011,18.21037538
21217,Uruguay,URY,01/04/2021,734916,674923,59993,25,3489011,19.3442497
21218,Uruguay,URY,02/04/2021,784022,715336,68686,21,3489011,20.50254356
21219,Uruguay,URY,03/04/2021,796384,727655,68729,35,3489011,20.85562356
21220,Uruguay,URY,04/04/2021,796392,727661,68731,32,3489011,20.85579552
21221,Uruguay,URY,05/04/2021,834703,738411,96292,30,3489011,21.16390576
21222,Uruguay,URY,06/04/2021,878803,761297,117506,30,3489011,21.81985095
21223,Uruguay,URY,07/04/2021,924930,783068,141862,45,3489011,22.44383867
21224,Uruguay,URY,08/04/2021,973665,810546,163119,45,3489011,23.23139709
21225,Uruguay,URY,09/04/2021,1013425,822303,191122,40,3489011,23.56836937
21226,Uruguay,URY,10/04/2021,1040447,840193,200254,44,3489011,24.08112213
21227,Uruguay,URY,11/04/2021,1040813,840553,200260,88,3489011,24.09144024
21228,Uruguay,URY,12/04/2021,1093990,886365,207625,51,3489011,25.40447709
21229,Uruguay,URY,13/04/2021,1151210,933620,217590,48,3489011,26.75887236
21230,Uruguay,URY,14/04/2021,1208908,981463,227445,71,3489011,28.13012054
21231,Uruguay,URY,15/04/2021,1272558,1012331,260227,62,3489011,29.01484117
21232,Uruguay,URY,16/04/2021,1335337,1041907,293430,51,3489011,29.86253124
21233,Uruguay,URY,17/04/2021,1370663,1067746,302917,80,3489011,30.6031136
21234,Uruguay,URY,18/04/2021,1386799,1083849,302950,62,3489011,31.06464841
21235,Uruguay,URY,19/04/2021,1425656,1091743,333913,60,3489011,31.29090163
